batch_id,daq,I3Photons_empty,I3Photons_nonempty,empty_frac,status,error,path
6854,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6854.i3
6855,,,,,FAIL,RuntimeError: input stream error,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6855.i3
6856,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6856.i3
6857,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6857.i3
6858,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6858.i3
6859,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6859.i3
6860,200.0,149.0,51.0,0.745,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6860.i3
6861,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6861.i3
6862,200.0,134.0,66.0,0.67,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6862.i3
6863,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6863.i3
6864,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6864.i3
6865,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6865.i3
6866,200.0,132.0,68.0,0.66,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6866.i3
6867,200.0,124.0,76.0,0.62,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6867.i3
6868,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6868.i3
6869,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6869.i3
6870,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6870.i3
6871,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6871.i3
6872,200.0,139.0,61.0,0.695,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6872.i3
6873,200.0,145.0,55.0,0.725,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6873.i3
6874,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6874.i3
6875,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6875.i3
6876,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6876.i3
6877,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6877.i3
6878,200.0,132.0,68.0,0.66,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6878.i3
6879,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6879.i3
688,200.0,150.0,50.0,0.75,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_688.i3
6880,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6880.i3
6881,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6881.i3
6882,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6882.i3
6883,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6883.i3
6884,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6884.i3
6885,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6885.i3
6886,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6886.i3
6887,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6887.i3
6888,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6888.i3
6889,200.0,139.0,61.0,0.695,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6889.i3
6890,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6890.i3
6891,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6891.i3
6892,200.0,129.0,71.0,0.645,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6892.i3
6893,200.0,134.0,66.0,0.67,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6893.i3
6894,200.0,139.0,61.0,0.695,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6894.i3
6895,200.0,152.0,48.0,0.76,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6895.i3
6896,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6896.i3
6897,200.0,135.0,65.0,0.675,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6897.i3
6898,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6898.i3
6899,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6899.i3
690,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_690.i3
6900,200.0,145.0,55.0,0.725,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6900.i3
6901,200.0,130.0,70.0,0.65,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6901.i3
6902,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6902.i3
6903,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6903.i3
6904,200.0,145.0,55.0,0.725,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6904.i3
6905,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6905.i3
6906,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6906.i3
6907,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6907.i3
6908,200.0,154.0,46.0,0.77,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6908.i3
6909,200.0,135.0,65.0,0.675,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6909.i3
6910,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6910.i3
6911,200.0,146.0,54.0,0.73,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6911.i3
6912,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6912.i3
6913,200.0,146.0,54.0,0.73,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6913.i3
6914,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6914.i3
6915,200.0,137.0,63.0,0.685,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6915.i3
6916,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6916.i3
6917,200.0,145.0,55.0,0.725,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6917.i3
6918,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6918.i3
6919,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6919.i3
6920,200.0,139.0,61.0,0.695,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6920.i3
6921,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6921.i3
6922,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6922.i3
6923,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6923.i3
6924,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6924.i3
6925,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6925.i3
6926,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6926.i3
6927,200.0,134.0,66.0,0.67,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6927.i3
6928,200.0,126.0,74.0,0.63,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6928.i3
6929,200.0,137.0,63.0,0.685,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6929.i3
6930,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6930.i3
6931,200.0,137.0,63.0,0.685,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6931.i3
6932,,,,,FAIL,RuntimeError: input stream error,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6932.i3
6933,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6933.i3
6934,200.0,139.0,61.0,0.695,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6934.i3
6935,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6935.i3
6936,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6936.i3
6937,200.0,135.0,65.0,0.675,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6937.i3
6938,200.0,146.0,54.0,0.73,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6938.i3
6939,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6939.i3
694,200.0,139.0,61.0,0.695,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_694.i3
6940,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6940.i3
6941,200.0,119.0,81.0,0.595,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6941.i3
6942,200.0,139.0,61.0,0.695,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6942.i3
6943,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6943.i3
6944,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6944.i3
6945,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6945.i3
6946,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6946.i3
6947,200.0,145.0,55.0,0.725,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6947.i3
6948,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6948.i3
6949,200.0,146.0,54.0,0.73,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6949.i3
6950,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6950.i3
6951,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6951.i3
6952,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6952.i3
6953,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6953.i3
6954,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6954.i3
6955,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6955.i3
6956,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6956.i3
6957,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6957.i3
6958,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6958.i3
6959,200.0,152.0,48.0,0.76,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6959.i3
6960,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6960.i3
6961,200.0,150.0,50.0,0.75,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6961.i3
6962,200.0,135.0,65.0,0.675,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6962.i3
6963,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6963.i3
6964,200.0,123.0,77.0,0.615,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6964.i3
6965,200.0,132.0,68.0,0.66,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6965.i3
6966,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6966.i3
6967,200.0,129.0,71.0,0.645,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6967.i3
6968,200.0,152.0,48.0,0.76,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6968.i3
6969,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6969.i3
6970,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6970.i3
6971,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6971.i3
6972,200.0,146.0,54.0,0.73,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6972.i3
6973,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6973.i3
6974,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6974.i3
6975,200.0,137.0,63.0,0.685,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6975.i3
6976,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6976.i3
6977,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6977.i3
6978,200.0,114.0,86.0,0.57,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6978.i3
6979,200.0,132.0,68.0,0.66,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6979.i3
698,200.0,135.0,65.0,0.675,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_698.i3
6980,200.0,148.0,52.0,0.74,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6980.i3
6981,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6981.i3
6982,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6982.i3
6983,200.0,122.0,78.0,0.61,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6983.i3
6984,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6984.i3
6985,200.0,133.0,67.0,0.665,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6985.i3
6986,200.0,137.0,63.0,0.685,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6986.i3
6987,200.0,132.0,68.0,0.66,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6987.i3
6988,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6988.i3
6989,200.0,130.0,70.0,0.65,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6989.i3
699,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_699.i3
6990,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6990.i3
6991,200.0,141.0,59.0,0.705,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6991.i3
6992,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6992.i3
6993,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6993.i3
6994,200.0,150.0,50.0,0.75,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6994.i3
6995,200.0,131.0,69.0,0.655,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6995.i3
6996,200.0,136.0,64.0,0.68,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6996.i3
6997,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6997.i3
6998,200.0,118.0,82.0,0.59,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6998.i3
6999,200.0,144.0,56.0,0.72,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_6999.i3
700,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_700.i3
7000,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7000.i3
7001,200.0,142.0,58.0,0.71,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7001.i3
7002,200.0,140.0,60.0,0.7,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7002.i3
7003,200.0,149.0,51.0,0.745,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7003.i3
7004,200.0,147.0,53.0,0.735,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7004.i3
7005,200.0,146.0,54.0,0.73,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7005.i3
7006,200.0,138.0,62.0,0.69,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7006.i3
7007,200.0,143.0,57.0,0.715,OK,,/project/6008051/pone_simulation/MC10-000002-nu_mu-2_7-LeptonInjector-PROPOSAL-clsim/Photon/cls_7007.i3
