RunID,SubrunID,EventID,SubEventID
751,4294967295,23,0
7809,4294967295,175,0
8230,4294967295,31,0
5207,4294967295,16,0
9398,4294967295,6,0
5553,4294967295,164,0
2755,4294967295,118,0
8056,4294967295,1,0
4394,4294967295,156,0
4814,4294967295,76,0
1311,4294967295,166,0
7391,4294967295,87,0
5427,4294967295,26,0
8723,4294967295,162,0
7025,4294967295,11,0
5235,4294967295,29,0
9727,4294967295,73,0
7977,4294967295,77,0
5266,4294967295,142,0
5777,4294967295,88,0
5041,4294967295,18,0
9519,4294967295,64,0
7561,4294967295,76,0
5575,4294967295,67,0
8847,4294967295,193,0
9144,4294967295,139,0
5682,4294967295,90,0
3838,4294967295,107,0
8310,4294967295,80,0
886,4294967295,148,0
1372,4294967295,116,0
6930,4294967295,32,0
8255,4294967295,162,0
5756,4294967295,13,0
9499,4294967295,41,0
2371,4294967295,10,0
8064,4294967295,155,0
2709,4294967295,130,0
8765,4294967295,163,0
9139,4294967295,88,0
851,4294967295,59,0
7642,4294967295,37,0
2365,4294967295,53,0
1149,4294967295,41,0
7597,4294967295,189,0
3015,4294967295,4,0
9503,4294967295,4,0
4090,4294967295,98,0
7679,4294967295,93,0
6215,4294967295,79,0
5289,4294967295,6,0
222,4294967295,163,0
1676,4294967295,150,0
8607,4294967295,160,0
5309,4294967295,133,0
7750,4294967295,192,0
9526,4294967295,62,0
3854,4294967295,125,0
5683,4294967295,114,0
1546,4294967295,11,0
3892,4294967295,192,0
4865,4294967295,81,0
6587,4294967295,61,0
7226,4294967295,8,0
1758,4294967295,151,0
3479,4294967295,127,0
232,4294967295,138,0
1019,4294967295,179,0
1473,4294967295,80,0
50,4294967295,30,0
6074,4294967295,155,0
6775,4294967295,42,0
7612,4294967295,139,0
8751,4294967295,146,0
2685,4294967295,167,0
9305,4294967295,161,0
3470,4294967295,92,0
1652,4294967295,129,0
1707,4294967295,78,0
2952,4294967295,164,0
1262,4294967295,6,0
5330,4294967295,77,0
9301,4294967295,45,0
4440,4294967295,39,0
3681,4294967295,197,0
5178,4294967295,79,0
3934,4294967295,14,0
6707,4294967295,51,0
5083,4294967295,144,0
2579,4294967295,65,0
6702,4294967295,193,0
3766,4294967295,118,0
3651,4294967295,125,0
6997,4294967295,104,0
9109,4294967295,21,0
6396,4294967295,26,0
5209,4294967295,99,0
2796,4294967295,63,0
9613,4294967295,157,0
9096,4294967295,51,0
3089,4294967295,51,0
2715,4294967295,69,0
2350,4294967295,4,0
4117,4294967295,181,0
3639,4294967295,101,0
8048,4294967295,9,0
2053,4294967295,62,0
13,4294967295,163,0
4029,4294967295,185,0
5724,4294967295,118,0
969,4294967295,3,0
3754,4294967295,161,0
9429,4294967295,181,0
2251,4294967295,168,0
4770,4294967295,186,0
6077,4294967295,109,0
8764,4294967295,119,0
3624,4294967295,96,0
3684,4294967295,5,0
1347,4294967295,87,0
7386,4294967295,8,0
2522,4294967295,166,0
3398,4294967295,107,0
1101,4294967295,158,0
4940,4294967295,160,0
1547,4294967295,115,0
8332,4294967295,119,0
6502,4294967295,139,0
4427,4294967295,116,0
1529,4294967295,170,0
7023,4294967295,189,0
4724,4294967295,130,0
9761,4294967295,127,0
